tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
RT The year is 2025 Oil is trading at 500 a barrel Average house costs 5MM S amp P is trading at 200x PE Bitcoin is trading,1448304797799624707,144,2021-10-13 15:09:06,Twitter Web App,0,326,0.7,spositive,None
Trending on Stocktwits,1448273934911250446,72,2021-10-13 13:06:28,Twitter for iPhone,26,6,0.0,neutral,None
good morning,1448271720679452672,27,2021-10-13 12:57:40,Twitter for iPhone,0,0,0.0,neutral,None
gm say it back let s get this bread,1448271348447469570,40,2021-10-13 12:56:11,Twitter for iPhone,61,9,0.4,positive,None
What are stocks,1448081186778140685,26,2021-10-13 00:20:33,Twitter for iPhone,232,48,0.0,neutral,None
Happy Tuesday will launch an NFT marketplace is acquiring Current Health Dems introduce spending bill with EV incentives Rip it,1448060272153874432,210,2021-10-12 22:57:27,Twitter for iPhone,21,2,0.0,neutral,None
visible confusion,1448013173441847296,43,2021-10-12 19:50:17,Twitter for iPhone,48,6,0.0,neutral,None
,1447965958405033991,36,2021-10-12 16:42:41,Twitter for iPhone,5,0,0.0,neutral,None
ICYMI we wrote a thread on SHIB,1447965678183587855,58,2021-10-12 16:41:34,Twitter for iPhone,34,15,-0.2,wnegative,None
We re hosting a on Thursday 10 14 at 7 00 PM ET about all things SHIB Drop a in the replies if you want to join,1447965439083024388,158,2021-10-12 16:40:37,Twitter for iPhone,953,334,0.0,neutral,None
Few understand this,1447934412243546114,32,2021-10-12 14:37:19,Twitter for iPhone,2,0,0.0,neutral,None
Trending on Stocktwits,1447902384177520643,73,2021-10-12 12:30:03,Twitter for iPhone,41,6,0.5,positive,None
PTGX is now up 74 20 YTD Check out the stream on Stocktwits,1447667808846876674,116,2021-10-11 20:57:56,Twitter for iPhone,6,0,0.16666666666666666,wpositive,None
Dinesh Patel CEO of Protagonist commented Patient safety continues to be our topmost priority We believe that the cumulative evidence regarding the safety and clinical risk benefit of rusfertide is supportive of expedited clinical development,1447667803524407296,248,2021-10-11 20:57:55,Twitter for iPhone,4,1,0.275,wpositive,None
Protagonist delivered the necessary patient safety reports revised the investigator brochure patient informed consent forms ran a thorough evaluation of the most recent safety database and added additional safety and stopping regulations in order for the removal,1447667802433855493,266,2021-10-11 20:57:55,Twitter for iPhone,1,0,0.1,wpositive,None
Fast forward to today PTGX soared 94 after the FDA removed its full clinical hold on the company s resfertide clinical studies,1447667800982573062,130,2021-10-11 20:57:54,Twitter for iPhone,2,0,0.0,neutral,None
Protagonist Therapeutics voluntarily informed the FDA that mice in the study developed skin cancer after being exposed to rusfertide,1447667799929798664,133,2021-10-11 20:57:54,Twitter for iPhone,2,0,0.21666666666666667,wpositive,None
Protagonist Therapeutics stock sank 62 on Sept 17 after the FDA put the company s clinical trials for rusfertide an investigational drug presently in development on hold,1447667798273056774,200,2021-10-11 20:57:54,Twitter for iPhone,1,0,0.0,neutral,None
Protagonist Therapeutics nearly doubled today and took the 4 spot on the Stocktwits trending list Did you catch the news Here s a quick thread on why PTGX gained 94 today,1447667796377325570,181,2021-10-11 20:57:53,Twitter for iPhone,13,0,0.0,neutral,None
,1447619649055694856,26,2021-10-11 17:46:34,Twitter for iPhone,276,50,0.25,wpositive,None
Bitcoin broke 57k that s the highest the price has been in almost five months Check out the BTC X stream on Stocktwits here,1447599967347126273,155,2021-10-11 16:28:21,Twitter for iPhone,19,7,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 GameStop GME 2 DatChat DATS 3 Hyliion HYLN 4 Protagonist PTG,1447587169472761858,140,2021-10-11 15:37:30,Twitter for iPhone,0,14,0.0,neutral,None
fancy,1447572134268702720,16,2021-10-11 14:37:46,Twitter for iPhone,1,0,0.0,neutral,None
What s on your watchlist,1447562732853678080,25,2021-10-11 14:00:24,Twitter for iPhone,6,0,0.0,neutral,None
Trending on Stocktwits,1447543494743035905,72,2021-10-11 12:43:57,Twitter for iPhone,45,9,0.26666666666666666,wpositive,None
Who is at the Come over and say what up,1446832240219013187,78,2021-10-09 13:37:41,Twitter for iPhone,69,4,-0.0925925925925926,wnegative,None
Happy Friday everyone Here s what happened today Tesla is transferring to Texas The SEC is investigating Archegos Capital ChemoCentryx nearly doubled after its FDA approval Rip it,1446609041048879104,223,2021-10-08 22:50:46,Twitter for iPhone,20,4,0.375,positive,Tesla
RT Instagram is down twice in a week Crypto is never down Few understand this,1446549170173710342,96,2021-10-08 18:52:52,Twitter for iPhone,0,155,0.0,neutral,None
RT Congrats to winners of s Virtual Stock Market Competition amp are excited to su,1446525013801246720,144,2021-10-08 17:16:53,Twitter for iPhone,0,12,0.0,neutral,None
Would you rather invest in stocks or crypto Why,1446486189066932224,49,2021-10-08 14:42:36,Twitter for iPhone,30,11,0.0,neutral,None
Trending on Stocktwits,1446451458476478470,73,2021-10-08 12:24:36,Twitter for iPhone,38,11,0.25,wpositive,None
,1446183189127516166,25,2021-10-07 18:38:35,Twitter for iPhone,15,3,0.13636363636363635,wpositive,None
RT Current Top 10 trending stocks cryptos on 1 Tilray TLRY 2 Shiba Inu SHIB 3 Meta Materials MMAT 4 FuboTV,1446175832767086594,140,2021-10-07 18:09:21,Twitter for iPhone,0,17,-0.15555555555555559,wnegative,None
That s a new number,1446093677026324485,32,2021-10-07 12:42:54,Twitter for iPhone,2,0,0.0,neutral,None
SHIB X is number one ICYMI we wrote a thread breaking it down yesterday,1446093576794955784,101,2021-10-07 12:42:30,Twitter for iPhone,10,2,0.2857142857142857,wpositive,None
Scale of 1 10 how s your portfolio doing this week,1446093339527454721,56,2021-10-07 12:41:33,Twitter for iPhone,36,2,0.35,positive,None
Here s what s trending on Stocktwits right now,1446093262079643651,97,2021-10-07 12:41:15,Twitter for iPhone,58,18,0.09999999999999999,wpositive,None
RT Full episode below here s a sneak peak of on from h,1445830238097879045,140,2021-10-06 19:16:05,Twitter for iPhone,0,7,0.19999999999999998,wpositive,None
Shiba Inu has gained 200 in the last seven trading days to become the world s 20th largest coin by market cap It s worth over 9 billion now You could say it s a dog eat dog world,1445802780967399437,185,2021-10-06 17:26:59,Twitter for iPhone,57,7,0.0,neutral,None
Enter SHIB spiked nearly 60 on Monday after Tesla s CEO tweeted a pic of his adorable pup Floki This dude loves all things Shiba The picture alone was enough to tee off a speculative rage in the crypto,1445802779046449154,242,2021-10-06 17:26:58,Twitter for iPhone,34,7,0.2,wpositive,Tesla
Vitalik transferred 410 trillion tokens 90 of his position to a defunct blockchain address thus removing them from circulation This eliminated 40 of the coin s total circulation,1445802772583092224,210,2021-10-06 17:26:57,Twitter for iPhone,17,5,0.0,neutral,None
Fast forward to May Ethereum developer was airdropped 50 of all Shiba tokens by the creators,1445802764676833288,111,2021-10-06 17:26:55,Twitter for iPhone,15,5,0.41666666666666663,positive,None
What even is the Shiba Inu cryptocurrency Shiba Inu was started in 2020 by an anonymous inventor under the moniker Ryoshi who was inspired by the meme token Dogecoin,1445802763300966414,170,2021-10-06 17:26:55,Twitter for iPhone,20,3,0.16666666666666666,wpositive,None
Heard about the Shiba Inu coin SHIB but don t know WTH it is You re not alone Here s a quick thread on how Shiba Inu Coin more than tripled this week,1445802761048637441,163,2021-10-06 17:26:54,Twitter for iPhone,126,52,-0.16666666666666666,wnegative,None
RT Current Top 10 trending stocks cryptos on 1 Bit Digital BTBT 2 Bit Farms BITF 3 Ginkgo DNA 4 Voyager VYG,1445789885428756480,140,2021-10-06 16:35:44,Twitter for iPhone,0,6,0.0,neutral,None
In five words or less explain SHIB,1445753073234681872,40,2021-10-06 14:09:28,Twitter for iPhone,85,8,0.0,neutral,None
Here s what s trending on Stocktwits this AM What s on your watchlist,1445728784762609676,121,2021-10-06 12:32:57,Twitter for iPhone,68,23,0.0,neutral,None
same,1445452290815500303,38,2021-10-05 18:14:15,Twitter for iPhone,77,5,0.16666666666666666,wpositive,None
How do you find balance,1445422617507291141,53,2021-10-05 16:16:21,Twitter for iPhone,2,0,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 Shiba Inu SHIB 2 Facebook FB 3 Bit Digital BTBT 4 Dogecoin D,1445422464520146944,140,2021-10-05 16:15:44,Twitter for iPhone,0,19,0.5,positive,Facebook
Did you buy the FB dip,1445369958876291073,24,2021-10-05 12:47:06,Twitter for iPhone,10,3,0.0,neutral,None
We love to see it,1445369798666465282,46,2021-10-05 12:46:28,Twitter for iPhone,2,0,0.0,neutral,None
,1445369733403095040,23,2021-10-05 12:46:12,Twitter for iPhone,28,5,0.125,wpositive,None
RT Sea of red Anyone jumping in for a swim h t for the heatmap tool,1445161686294466568,119,2021-10-04 22:59:30,Twitter for iPhone,0,8,0.0,neutral,None
RT It s funny that had to use to announce its back,1445161609094119429,82,2021-10-04 22:59:12,Twitter for iPhone,0,48,0.0,neutral,None
breaking news stocktwits is still up and running,1445097396019597320,51,2021-10-04 18:44:02,Twitter for iPhone,228,17,0.2,wpositive,None
RT hello literally everyone,1445086453109870603,37,2021-10-04 18:00:33,Twitter for iPhone,0,593113,0.0,neutral,None
RT how much,1445086386592358409,19,2021-10-04 18:00:17,Twitter for iPhone,0,20352,0.25,wpositive,None
FB,1445071439019876353,3,2021-10-04 17:00:53,Twitter for iPhone,12,7,-0.21851851851851853,wnegative,None
RT Current Top 10 trending stocks cryptos on 1 Shiba Inu SHIB 2 NIO 3 Paysafe PSFE 4 Ark Innovation ARKK 5,1445069004805136396,139,2021-10-04 16:51:13,Twitter for iPhone,0,28,0.0,neutral,None
Why is Facebook down Wrong answers only,1445068975621160968,41,2021-10-04 16:51:06,Twitter for iPhone,147,12,0.0,neutral,Facebook
,1445036769611849734,25,2021-10-04 14:43:08,Twitter for iPhone,183,24,0.03333333333333333,wpositive,None
gm say it back,1445021542228930561,17,2021-10-04 13:42:37,Twitter for iPhone,61,6,0.0,neutral,None
It was a busy day in markets Get caught up with today s Daily Rip Factory closures in Vietnam are causing turbulence in retail amp lifestyle stocks such as NKE and LULU EV news from RIDE and LCID us is launching an NFT collection,1443713619884191748,274,2021-09-30 23:05:24,Twitter Web App,19,5,0.16666666666666666,wpositive,None
If you created an ETF what would the ticker be,1443652271489826820,48,2021-09-30 19:01:37,Twitter for iPhone,59,5,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 Indie INDI 2 Skillz SKLZ 3 Vaxart VXRT 4 Rocket RKT 5 Bed Ba,1443652137850974216,140,2021-09-30 19:01:06,Twitter for iPhone,0,3,0.0,neutral,None
Starting in 15 DM us or reply to this if you want to join,1443617995201425408,83,2021-09-30 16:45:25,Twitter for iPhone,17,1,0.0,neutral,None
Check out the WRBY stream on Stocktwits,1443570899463151616,67,2021-09-30 13:38:17,Twitter for iPhone,1,0,0.4,positive,None
WRBY made its debut yesterday Did you buy in,1443570530838138883,49,2021-09-30 13:36:49,Twitter for iPhone,7,0,0.0,neutral,None
RT EPISODE 1 OF SEASON 2 Executive coach on When to turn your side hustle into your primary job Impostor Synd,1443357052743659525,140,2021-09-29 23:28:32,Twitter for iPhone,0,3,0.3288888888888889,positive,None
RT Having a chat with and tonight on Twitter spaces We ll be talking about Imposter Syndrome Conf,1443357040458485764,140,2021-09-29 23:28:29,Twitter for iPhone,0,5,0.0,neutral,None
Happy Wednesday Here s what went down today Warby Parker went public in an impressive debut Binance coin bounced 7 Dollar Tree is hiking prices and buying back shares Rip it,1443351192206254087,213,2021-09-29 23:05:15,Twitter for iPhone,17,0,0.5,positive,None
We re looking at you,1443299790687703040,37,2021-09-29 19:40:59,Twitter for iPhone,5,0,0.25,wpositive,None
Follow up question how many cups of coffee have you had today,1443299724635815941,91,2021-09-29 19:40:44,Twitter for iPhone,18,1,0.8,spositive,None
RT Current Top 10 trending stocks cryptos on 1 Paltalk PALT 2 Datchat DATS 3 AMD 4 Micron MU 5 LightSpeed,1443260785606676480,140,2021-09-29 17:06:00,Twitter Web App,0,2,0.0,neutral,None
Happy NationalCoffeeDay Are there any coffee companies you re invested in,1443240648073744384,82,2021-09-29 15:45:59,Twitter for iPhone,30,3,0.0,neutral,None
LCID,1443222484174655492,5,2021-09-29 14:33:48,Twitter Web App,20,6,-0.4277777777777777,negative,None
We re hosting a tomorrow at 1 PM ET about all things Lucid Motors In the meanwhile check out the LCID stream on Stocktwits,1443222007961772035,193,2021-09-29 14:31:55,Twitter Web App,40,5,0.0,neutral,None
Are you down bad today,1442903787362865158,23,2021-09-28 17:27:25,Twitter for iPhone,29,7,0.0,neutral,None
You have 500 to buy stocks What are you buying,1442856445272379399,53,2021-09-28 14:19:18,Twitter for iPhone,92,10,0.25,wpositive,None
RT Why Web 3 matters,1442512853890736131,31,2021-09-27 15:33:59,Twitter for iPhone,0,8089,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 Lordstown RIDE 2 Gores Guggenheim GGPI 3 NRx Pharma NRXP 4 Ch,1442476246546456583,140,2021-09-27 13:08:31,Twitter for iPhone,0,7,0.0,neutral,None
certified crypto boy,1442476235377070081,44,2021-09-27 13:08:29,Twitter for iPhone,126,13,0.0,neutral,None
gm say it back,1442445617981280258,15,2021-09-27 11:06:49,Twitter for iPhone,52,6,0.0,neutral,None
Instead of naming something that s outperformed the S amp P 500 name something that hasn t,1442445544656363528,123,2021-09-27 11:06:31,Twitter for iPhone,32,2,0.0,neutral,None
Grimes x Jeff Bezos dropping soon,1441472127404806148,33,2021-09-24 18:38:31,Twitter for iPhone,17,2,0.0,neutral,None
,1441471319154044929,23,2021-09-24 18:35:18,Twitter for iPhone,143,16,0.8,spositive,None
RT rossbrennan SpaceEx,1441470696404701186,25,2021-09-24 18:32:49,Twitter for iPhone,0,15172,0.25,wpositive,None
Happy Friday Reply to this tweet with a gif of how you think your portfolio did this week,1441447273162940422,97,2021-09-24 16:59:45,Twitter Web App,25,2,0.0,neutral,None
RT Current Top 10 trending tickers on 1 Alibaba BABA 2 Marin MRIN 3 AEHR 4 Carnival CCL 5 Capricor CAPR 6,1441447048314822658,139,2021-09-24 16:58:51,Twitter Web App,0,5,0.0,neutral,Alibaba
Are you still bullish on Bitcoin,1441409769911300096,34,2021-09-24 14:30:43,Twitter for iPhone,13,7,0.13636363636363635,wpositive,None
gm say it back,1441367416433516544,15,2021-09-24 11:42:26,Twitter for iPhone,68,7,0.0,neutral,None
We re live on talking about the markets and what s trending,1441135333937061892,101,2021-09-23 20:20:13,Twitter for iPhone,13,1,0.0,neutral,None
We ll be hosting a today at 4 15 ET for 15 mins recapping what went on in the markets what s trending today,1441120084777340931,125,2021-09-23 19:19:37,Twitter for iPhone,19,1,0.2857142857142857,wpositive,None
BB is 1 on trending for Stocktwits currently Have you ever owned used a Blackberry,1441054665488015367,86,2021-09-23 14:59:40,Twitter for iPhone,8,2,0.0,neutral,None
