tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
the cynicism about the metaverse is as palpable as the love a gigantic number of people millions will have for it It s a little painful to see how much Zuckerberg is despised here even when he comes up with an educational tool and a commerce creator I know gaming,1453786735977156619,270,2021-10-28 18:12:22,TweetDeck,126,8,0.5249999999999999,positive,None
As part of the club i examine the business models of all of these fintech companies MA is about transactions a gigantic number of merchants worldwide are part of their network Affirm as good as it is threatens a thimble full of its business,1453785243131994112,250,2021-10-28 18:06:26,TweetDeck,59,4,0.12500000000000003,wpositive,None
I am a HUGE believer in Affirm But if anyone really thinks that their buy now pay later initiative is going to dent the business of Paypal Visa and Mastercard then I want to tell them that they really do not understand what these three do,1453784926936080387,241,2021-10-28 18:05:11,TweetDeck,211,4,0.8,spositive,"Visa, Mastercard"
RT Great call on F Jim,1453772995273580548,47,2021-10-28 17:17:46,Twitter for iPhone,0,4,0.3644444444444444,positive,None
RT These updates are amazing The level of details and insights are super helpful to a retail investor Highly recommended,1453772916135497730,139,2021-10-28 17:17:27,Twitter for iPhone,0,4,0.6,positive,None
RT Good call Jimmy Chill I didn t follow you on this one but you nailed it Love hearing your thoughts,1453772846367391758,133,2021-10-28 17:17:11,Twitter for iPhone,0,2,0.3666666666666667,positive,None
all i can say to the sellers of Mastercard is that it soon you will most likely be selling it to Mastercard s monster buyback It is a position owned by my charitable trust,1453767912909676556,200,2021-10-28 16:57:34,TweetDeck,53,3,0.13636363636363635,wpositive,Mastercard
New bulletin just sent out,1453758262445228033,75,2021-10-28 16:19:13,Twitter for iPhone,29,0,-0.35,negative,None
they are going nuts with electric given the president s speech Lion Electric which makes the school buses i guess the president is alluded to can is going to go crazy BE careful,1453753402836627462,181,2021-10-28 15:59:55,TweetDeck,158,13,0.050000000000000044,wpositive,None
Ford huge position for trust investment club members they found the chips Lookout Musk at least for pick ups and sports cars Get in line,1453651216563687426,159,2021-10-28 09:13:52,Twitter for iPhone,324,26,0.4000000000000001,positive,None
huge club day AMZN and AAPL stay close,1453636995348156422,94,2021-10-28 08:17:21,Twitter for iPhone,316,13,0.26666666666666666,wpositive,None
We have two markets the ipo market with all of these brand name companies like Honest Oatly and Warby Parker and the real industrials and techs stick with the latter into this sell off,1453524575216717826,191,2021-10-28 00:50:38,TweetDeck,258,21,-0.36500000000000005,negative,None
the endless underwritings are taking their toll RENT really hurt because it opened at a premium and then cratered That s terrible action Terrible,1453523550212603910,152,2021-10-28 00:46:34,TweetDeck,66,8,0.3020833333333333,positive,None
Ford is a hard fought name the club has owned for ages Good to see a great guy like Farley pull one into the upper deck He might have me rooting for the Lions against the AARGH,1453480607816851459,192,2021-10-27 21:55:55,TweetDeck,189,13,0.0,neutral,None
FORD,1453476000558370824,5,2021-10-27 21:37:37,TweetDeck,1120,63,0.3,wpositive,None
too much supply too much junk being printed by too many investment bankers and SPAC enthusiasts That s what it felt like in the end today,1453472908710486017,142,2021-10-27 21:25:20,TweetDeck,248,21,0.04999999999999999,wpositive,None
F club members stay tuned Nice beat we have been Ford s biggest backers Meanwhile expensive stocks like Twilio NOW getting whacked Rotation,1453469681021509640,176,2021-10-27 21:12:30,TweetDeck,62,5,0.0,neutral,None
RT SoMa Equity Partners Gil Simon is currently pitching Zillow Z at Sohn s San Francisco event Shares are up about 2 i,1453468100658085900,140,2021-10-27 21:06:13,TweetDeck,0,3,0.0,neutral,None
,1453465788560691204,23,2021-10-27 20:57:02,Twitter for iPhone,19,0,-0.25,wnegative,None
Insanity today in the fintech space money pouring out of it Usually a chance with these stocks to BUY check your bulletins club members,1453464851381202951,142,2021-10-27 20:53:19,TweetDeck,206,9,1.0,spositive,None
impressive,1453449938470322177,34,2021-10-27 19:54:03,TweetDeck,1185,347,0.3619047619047619,positive,None
Is Larry Williams going to be right about oil Good start so far,1453449153028165633,69,2021-10-27 19:50:56,TweetDeck,75,8,0.5,positive,None
RT This is a great service Jim Thanks,1453445314615169032,62,2021-10-27 19:35:41,Twitter for iPhone,0,2,0.8,spositive,None
Great question but the club is sticking with it business momentums,1453356562370662403,92,2021-10-27 13:43:01,TweetDeck,46,4,0.0,neutral,None
Remember the Titans MSFT AAPL GOOGL AMZN TSLA,1453356207645896707,50,2021-10-27 13:41:36,TweetDeck,1709,160,0.0,neutral,None
Club members check your email for my morning take on the market A lot to watch on one of the busiest days of the year,1453355226669502464,145,2021-10-27 13:37:42,Twitter for iPhone,32,1,0.5,positive,None
Boeing calhoun telling a better story china in cards i am beginning to think that as i said in my morning briefing,1453348389500956675,121,2021-10-27 13:10:32,TweetDeck,81,7,0.0,neutral,None
I think my what i am looking at will capture what you need to know on this the busiest day of the year,1453347418079207426,134,2021-10-27 13:06:41,TweetDeck,44,2,0.45000000000000007,positive,None
Huge day again before we have been able to digest yesterday s onslaught Memo to ceos who follow me space em out,1453272811351515139,117,2021-10-27 08:10:13,TweetDeck,251,15,0.30000000000000004,positive,None
We ve got some fabulous notes out tonight on a number of club names Microsoft Alphabet and AMD You will not see notes this good at any sell side firm,1453180615881334786,180,2021-10-27 02:03:52,TweetDeck,205,7,-0.3,negative,"Microsoft, Alphabet"
RT Boy Jim have you noticed UPS and Ford are not the same old boring companies anymore they are streamlined And,1453116227937779723,140,2021-10-26 21:48:00,Twitter for iPhone,0,3,0.8,spositive,None
RT JIM UPS congrats great call,1453116215606628360,65,2021-10-26 21:47:58,Twitter for iPhone,0,2,0.75,spositive,None
read my mind exactly good win,1453115547151962114,60,2021-10-26 21:45:18,TweetDeck,35,2,0.0,neutral,None
is the Dutch Bros unstoppable,1453115298731728902,30,2021-10-26 21:44:19,TweetDeck,220,9,0.0,neutral,None
google,1453111949450006531,31,2021-10-26 21:31:00,Twitter for iPhone,116,6,-0.2916666666666667,wnegative,None
Cortexyme shows you how hard Alzheimers is to beat that s why we like LLY for the club,1453103931224203265,88,2021-10-26 20:59:09,TweetDeck,73,1,0.0,neutral,None
AMD bullish,1453094725427376135,38,2021-10-26 20:22:34,Twitter for iPhone,335,21,0.0,neutral,None
these numbers tonight are feeding the bulls AMD MSFT club names,1453094498179944450,91,2021-10-26 20:21:40,Twitter for iPhone,150,6,0.37500000000000006,positive,None
Of our charitable trust names the one i thought should have been up more is a drug stock that has such a huge pipeline,1453091820469116939,146,2021-10-26 20:11:01,TweetDeck,24,1,0.25,wpositive,None
thank you so much to all of our great anchors on CNBC for highlighting our Walmart trim We have a lot we are grateful that it has gone up but we do not feel we should be this big at this level Have to read the bulletin You must open your email,1453091588645826564,275,2021-10-26 20:10:06,TweetDeck,32,2,0.6,positive,Walmart
Just shared our take on charitable trust name UPS after earnings Check it out,1453035911516672016,109,2021-10-26 16:28:52,Twitter for iPhone,36,0,0.3,wpositive,None
yes Nvidia which is a charitable trust name is about Facebook and the metaverse we cover it extensively,1453022755365048332,131,2021-10-26 15:36:35,TweetDeck,83,2,0.0,neutral,Facebook
,1453014670516817924,55,2021-10-26 15:04:27,Twitter for iPhone,49,5,0.25833333333333336,wpositive,None
lly charitable trust name i do not believe that people understand how big this Alzheimers drug is I think it could be remarkable It works My brain guys and sadly i have many really like it name,1452996802140114948,234,2021-10-26 13:53:27,TweetDeck,85,6,0.0,neutral,None
steel costs going up 2022 that s what the ceos are telling me,1452995855414349828,62,2021-10-26 13:49:41,TweetDeck,193,11,0.0,neutral,None
fool and his money,1452907693438640140,45,2021-10-26 07:59:22,TweetDeck,65,0,0.0,neutral,None
Twitter skates,1452907610764713988,42,2021-10-26 07:59:02,TweetDeck,46,3,0.6666666666666666,spositive,None
Good to see still one more area where there is a great concentration of wealth sigh,1452907458469445637,109,2021-10-26 07:58:26,TweetDeck,60,7,0.13432539682539682,wpositive,None
There are no rich people who want to pay taxes unless they are earmarked That s typical of what happens when you are rich The not so rich They just want to get good jobs and be paid well so maybe one day they can have enough money to pass down to their kids,1452907300096778242,285,2021-10-26 07:57:48,TweetDeck,220,14,0.19833333333333333,wpositive,None
Huge industrial day today multiple signs of what i expect to be an economy that s doing fine not hot not cold,1452907076796157955,114,2021-10-26 07:56:55,TweetDeck,191,11,0.07142857142857142,wpositive,None
Musk hits it right there is no demand problem just a supply problem The same purists who would short bitcoin at 12 000 would short Tesla at 400,1452815698724540419,147,2021-10-26 01:53:49,TweetDeck,2583,142,0.0,neutral,Tesla
The PLA has 4 million people monitoring the internet in China FB has 40 000,1452785053935751174,81,2021-10-25 23:52:02,TweetDeck,279,22,0.0,neutral,None
words to tweet by,1452781557861732359,44,2021-10-25 23:38:09,TweetDeck,55,4,-0.3,negative,None
RT What is Botox How is it used to treat migraine shared answers to common questions surrounding Botox fo,1452780091826651139,140,2021-10-25 23:32:19,TweetDeck,0,3,-0.6999999999999998,snegative,None
damn i had a bad feeling about those two,1452779522902921218,65,2021-10-25 23:30:04,TweetDeck,158,13,0.4166666666666667,positive,None
We will have an excellent summary for club members of FB Facebook for members It s really better than anything the big institutions will get and it comes directly to you There was much that was good about the call,1452779412127162373,243,2021-10-25 23:29:37,TweetDeck,71,0,0.6,positive,Facebook
Making a lot of moves today for the Charitable Trust follow along at to see what we re doing,1452721322996416512,117,2021-10-25 19:38:48,Twitter for iPhone,91,4,0.2064814814814815,wpositive,None
On we talk about the importance of investing with a purpose and on 10 28 CNBC is hosting a conference all about ESG amp business I ll be sitting down with CEO Sign up and see the other incredible speakers,1452699537081049092,304,2021-10-25 18:12:14,Twitter for iPhone,60,10,0.0,neutral,None
this too,1452262289588072457,34,2021-10-24 13:14:46,Twitter for iPhone,962,12,0.0,neutral,None
always wanted to do this,1452262198374539271,50,2021-10-24 13:14:24,Twitter for iPhone,1852,35,0.0,neutral,None
get to the tractor,1452110464876482563,43,2021-10-24 03:11:28,Twitter for iPhone,882,16,0.0,neutral,None
tobala field,1452110101695840256,39,2021-10-24 03:10:01,Twitter for iPhone,166,3,0.0,neutral,None
In your inbox Want to follow what I m watching Sign up at,1451620025597677568,109,2021-10-22 18:42:38,Twitter for iPhone,80,6,0.8,spositive,None
RT Always great to catch up with,1451607229875068938,56,2021-10-22 17:51:47,Twitter for iPhone,0,165,0.10000000000000002,wpositive,None
The amazing things about American Express is the Millennial GenZ sign up rate And they are going places Not really a Great Resignation as much as an attempt to see world YOLO,1451521378507706376,176,2021-10-22 12:10:39,TweetDeck,173,10,0.25,wpositive,None
analysts waking up to the fact that AMD is so much better than Intel and that Intel is for the moment on total reset even as Pat says it s in first They are NOT making the play offs,1451521121082388486,184,2021-10-22 12:09:37,TweetDeck,339,24,0.0,neutral,Intel
Club members check your email Just sent out the Investing Club s take on a railroad that could be primed for a breakout,1451230066395041795,149,2021-10-21 16:53:05,Twitter for iPhone,60,5,0.8,spositive,None
we are putting together some great stuff on Crown castle union pacific and Nucor Those who have been with me for years please know that this is where you can now find our reports as i have retired from,1451197443400294409,253,2021-10-21 14:43:27,TweetDeck,83,4,0.13636363636363635,wpositive,None
For Club Members CNBC Investing Club Thinking of selling out of this cell tower name as we have our eyes on new stocks,1451197316115750937,148,2021-10-21 14:42:56,Twitter for iPhone,64,2,0.06666666666666668,wpositive,None
the way the club works is we do more work than your typical brokerage firm and it is designed for you the individual not for some institutional money manager We get you the truth as fast as we can,1451194521618771969,227,2021-10-21 14:31:50,TweetDeck,180,17,0.225,wpositive,None
club members we are furiously working on Nucor and Union Pacific We are not going to shoot until we are absolutely clear But NUE comments must be read We have the full story,1451194446008049671,205,2021-10-21 14:31:32,Twitter for iPhone,63,5,0.0,neutral,None
